surge_set	surge_count	time_to_id_days	window_overlap	window_size_samples	start_threshold	exit_threshold	delta_threshold_start	delta_threshold_exit	match_cost_sec	match_cost_days	match_cost_days_per_surge
all	57	5.83333333333333	yes	3	3	3	0	0	4367992500	50555.46875	3611.10491071429
3d	57	7	yes	3	1	2	0.025	0	4374559260	50631.4729166667	3616.5337797619
all	57	2.33333333333333	yes	2	1	3	0.05	0	4377928260	50670.4659722222	3619.31899801587
all	57	2.33333333333333	yes	2	1	3	0.075	0	4378014660	50671.4659722222	3619.3904265873
all	57	2.33333333333333	yes	2	1	3	0.1	0	4378101060	50672.4659722222	3619.46185515873
4d	58	12.25	yes	6	2	1	0.025	0	4386093480	50764.9708333333	3626.0693452381
all	58	7	yes	4	3	2	0.025	0	4386612000	50770.9722222222	3626.49801587302
3d	57	4.66666666666667	yes	1	2	1	0.025	0	4416203460	51113.4659722222	3650.96185515873
3d	57	4.66666666666667	no	1	2	1	0.025	0	4416203460	51113.4659722222	3650.96185515873
all	58	8.16666666666667	yes	6	2	3	0	0	4467137040	51702.975	3693.06964285714
4d	58	8.75	yes	4	2	1	0.05	0	4467827760	51710.9694444444	3693.64067460317
all	58	7	yes	4	3	3	0	0	4468518960	51718.9694444444	3694.2121031746
all	58	7	yes	5	2	1	0.1	0	4476899760	51815.9694444444	3701.14067460317
all	58	2.33333333333333	yes	2	1	3	0	0	4479318600	51843.9652777778	3703.14037698413
all	58	2.33333333333333	yes	2	1	3	0.025	0	4479491400	51845.9652777778	3703.28323412698
all	59	4.66666666666667	yes	2	3	2	0	0	4497592620	52055.4701388889	3718.24786706349
2d	59	14	yes	4	1	1	0.05	0	4531548060	52448.4729166667	3746.31949404762
4d	59	8.75	yes	4	2	2	0	0	4567922220	52869.4701388889	3776.39072420635
4d	59	8.75	yes	5	1	2	0.1	0	4569045300	52882.46875	3777.31919642857
all	59	7	yes	6	1	3	0.1	0	4569304740	52885.4715277778	3777.53368055556
all	59	5.83333333333333	yes	3	3	2	0.05	0	4569649980	52889.4673611111	3777.81909722222
3d	60	14	yes	6	1	1	0.075	0	4575309600	52954.9722222222	3782.49801587302
3d	59	7	yes	3	1	2	0	0	4577944860	52985.4729166667	3784.67663690476
4d	59	5.25	yes	2	2	2	0.1	0	4584338100	53059.46875	3789.96205357143
all	62	5.83333333333333	yes	4	2	1	0.1	0	4646329800	53776.9652777778	3841.21180555556
all	60	8.16666666666667	yes	5	3	2	0	0	4664819880	53990.9708333333	3856.49791666667
all	60	8.16666666666667	yes	6	2	1	0.075	0	4668880440	54037.9680555556	3859.85486111111
all	60	4.66666666666667	no	2	2	1	0.05	0	4670089920	54051.9666666667	3860.85476190476
4d	60	7	yes	3	2	1	0.075	0	4670522160	54056.9694444444	3861.2121031746
all	60	7	yes	5	2	2	0.075	0	4680026040	54166.9680555556	3869.0691468254
3d	60	4.66666666666667	yes	1	2	1	0	0	4721929560	54651.9625	3903.71160714286
3d	60	4.66666666666667	no	1	2	1	0	0	4721929560	54651.9625	3903.71160714286
4d	62	10.5	yes	6	1	2	0.025	0	4774806960	55263.9694444444	3947.42638888889
all	61	4.66666666666667	yes	3	2	3	0.1	0	4775627340	55273.4645833333	3948.10461309524
all	62	7	yes	5	2	3	0	0	4783879080	55368.9708333333	3954.92648809524
all	62	5.83333333333333	yes	4	2	3	0.05	0	4784310840	55373.9680555556	3955.28343253968
4d	61	5.25	yes	2	2	2	0.075	0	4786773300	55402.46875	3957.31919642857
3d	62	7	yes	2	2	1	0.05	0	4829930280	55901.9708333333	3992.99791666667
2d	62	14	yes	4	1	1	0.025	0	4833213600	55939.9722222222	3995.7123015873
3d	62	9.33333333333333	yes	4	1	2	0	0	4867341120	56334.9666666667	4023.92619047619
3d	62	9.33333333333333	yes	4	1	2	0.025	0	4867513920	56336.9666666667	4024.06904761905
4d	62	10.5	yes	5	2	1	0.025	0	4868118840	56343.9680555556	4024.5691468254
2d	63	17.5	yes	5	1	1	0	0	4874987820	56423.4701388889	4030.24786706349
all	62	4.66666666666667	yes	4	1	4	0.1	0	4875808200	56432.9652777778	4030.92609126984
3d	63	11.6666666666667	yes	5	1	1	0.075	0	4893823020	56641.4701388889	4045.81929563492
4d	63	8.75	yes	5	1	2	0.075	0	4970373180	57527.4673611111	4109.10481150794
all	63	5.83333333333333	yes	3	3	2	0.025	0	4972878780	57556.4673611111	4111.17624007937
4d	63	8.75	yes	4	2	1	0.025	0	4973051580	57558.4673611111	4111.31909722222
4d	63	7	yes	3	2	2	0.025	0	4973311140	57561.4715277778	4111.53368055556
all	63	7	yes	6	1	3	0.075	0	4975125180	57582.4673611111	4113.03338293651
all	63	4.66666666666667	yes	3	2	3	0.075	0	4976680140	57600.4645833333	4114.31889880952
all	63	4.66666666666667	yes	4	1	4	0.025	0	4977198540	57606.4645833333	4114.7474702381
all	63	4.66666666666667	yes	4	1	4	0.05	0	4977198540	57606.4645833333	4114.7474702381
all	63	4.66666666666667	yes	4	1	4	0.075	0	4977198540	57606.4645833333	4114.7474702381
all	63	4.66666666666667	yes	4	1	4	0	0	4977630540	57611.4645833333	4115.10461309524
